CustomerKey,CustomerName,Segment,Country,Region
4544,Antoni Kędziora,B2C,Polska,Śląskie
4545,Katharina Meyer,B2C,Niemcy,
4546,Franciszek Litwin,B2C,Polska,Kujawsko-pomorskie
4547,Klara Komar,B2C,Polska,Dolnośląskie
4548,Wojciech Bieńkowski,B2C,Polska,Kujawsko-pomorskie
4549,Lucie Veselý,B2C,Czechy,
4550,Ewa Kozioł,B2C,Polska,Śląskie
4551,Ignacy Pietrzyk,B2C,Polska,Dolnośląskie
4552,Marie Veselý,B2C,Czechy,
4553,Ignacy Noga,B2C,Polska,Małopolskie
4554,Claudia Müller,B2C,Niemcy,
4555,Wiktoria Konopka,B2C,Polska,Śląskie
4556,Tymoteusz Trzciński,B2C,Polska,Mazowieckie
4557,Klara Karpińska,B2C,Polska,Mazowieckie
4558,Jan Ciesielski,B2C,Polska,Wielkopolskie
4559,Maja Warzecha,B2C,Polska,Śląskie
4560,Maja Niedźwiecka,B2C,Polska,Dolnośląskie
4561,Filip Domański,B2C,Polska,Mazowieckie
4562,Lukáš Kráľ,B2C,Słowacja,
4563,Karolina Dróżdż,B2C,Polska,Śląskie
4564,Mikołaj Janusz,B2C,Polska,Opolskie
4565,Wojciech Piotrowski,B2C,Polska,Warmińsko-mazurskie
4566,Julia Rogalska,B2C,Polska,Zachodniopomorskie
4567,Filip Dudziński,B2C,Polska,Śląskie
4568,Laura Jabłońska,B2C,Polska,Mazowieckie
4569,Maria Schröder,B2C,Niemcy,
4570,Oliwier Wawrzyniak,B2C,Polska,Świętokrzyskie
4571,Julia Hofmann,B2C,Niemcy,
4572,Emiliia Cieślak,B2C,Polska,Mazowieckie
4573,Michal Lukáč,B2C,Słowacja,
4574,Tymoteusz Dobrowolski,B2C,Polska,Śląskie
4575,Helena Malinowska,B2C,Polska,Pomorskie
4576,Szymon Makowski,B2C,Polska,Podkarpackie
4577,Danuta Nowaczyk,B2C,Polska,Małopolskie
4578,Małgorzata Walczak,B2C,Polska,Małopolskie
4579,Maksymilian Piotrowicz,B2C,Polska,Śląskie
4580,Zuzanna Prokop,B2C,Polska,Opolskie
4581,Hanna Jasińska,B2C,Polska,Małopolskie
4582,Łucja Nawrot,B2C,Polska,Śląskie
4583,Helena Dąbrowska,B2C,Polska,Wielkopolskie
4584,Teodor Piętka,B2C,Polska,Zachodniopomorskie
4585,Victoria Lipińska,B2C,Polska,Opolskie
4586,Victoria Jastrzębska,B2C,Polska,Mazowieckie
4587,Emilia Klimek,B2C,Polska,Małopolskie
4588,Alicja Makowska,B2C,Polska,Pomorskie
4589,Franciszek Lewandowski,B2C,Polska,Wielkopolskie
4590,Tomáš Král,B2C,Czechy,
4591,Kaja Białek,B2C,Polska,Podkarpackie
4592,Urszula Krzyżanowska,B2C,Polska,Małopolskie
4593,Nikodem Szydłowski,B2C,Polska,Dolnośląskie
4594,Gustaw Leśniak,B2C,Polska,Wielkopolskie
4595,Thomas Koch,B2C,Niemcy,
4596,Lilianna Stanek,B2C,Polska,Mazowieckie
4597,Antonina Kupiec,B2C,Polska,Pomorskie
4598,Oliwia Murawska,B2C,Polska,Małopolskie
4599,Nela Olejnik,B2C,Polska,Zachodniopomorskie
4600,Filip Bąk,B2C,Polska,Lubuskie
4601,Milana Lipińska,B2C,Polska,Mazowieckie
4602,Thomas Becker,B2C,Niemcy,
4603,Jan Černý,B2C,Czechy,
4604,Elena Dudek,B2C,Polska,Pomorskie
4605,Alicja Biernacka,B2C,Polska,Śląskie
4606,Martin Hudák,B2C,Słowacja,
4607,Helena Szczygieł,B2C,Polska,Małopolskie
4608,Michael Neumann,B2C,Niemcy,
4609,Teodor Kowalczyk,B2C,Polska,Lubelskie
4610,Antonina Bondarenko,B2C,Polska,Mazowieckie
4611,Łucja Sawicka,B2C,Polska,Mazowieckie
4612,Klaus Weber,B2C,Niemcy,
4613,Lena Koch,B2C,Niemcy,
4614,Maksymilian Biskup,B2C,Polska,Kujawsko-pomorskie
4615,Petr Němec,B2C,Czechy,
4616,Aurelia Buczek,B2C,Polska,Mazowieckie
4617,Kornelia Malinowska,B2C,Polska,Mazowieckie
4618,Mikołaj Sobolewski,B2C,Polska,Mazowieckie
4619,Hanna Marszałek,B2C,Polska,Podlaskie
4620,Petr Jelínek,B2C,Czechy,
4621,Christine Neumann,B2C,Niemcy,
4622,Aurelia Kowalczyk,B2C,Polska,Zachodniopomorskie
4623,Ursula Koch,B2C,Niemcy,
4624,Monika Becker,B2C,Niemcy,
4625,Wiktor Bednarski,B2C,Polska,Świętokrzyskie
4626,Antoni Wierzbicki,B2C,Polska,Kujawsko-pomorskie
4627,Hanna Gajewska,B2C,Polska,Łódzkie
4628,Lukáš Varga,B2C,Słowacja,
4629,Mark Kania,B2C,Polska,Mazowieckie
4630,Leon Strzelecki,B2C,Polska,Warmińsko-mazurskie
4631,Antoni Grochowski,B2C,Polska,Mazowieckie
4632,Pavel Král,B2C,Czechy,
4633,Anna Pospíšil,B2C,Czechy,
4634,Laura Lis,B2C,Polska,Kujawsko-pomorskie
4635,Monika Krüger,B2C,Niemcy,
4636,Leon Kozłowski,B2C,Polska,Mazowieckie
4637,Aleksander Wojciechowski,B2C,Polska,Lubuskie
4638,Wojciech Domagała,B2C,Polska,Łódzkie
4639,Laura Kulik,B2C,Polska,Opolskie
4640,Peter Koch,B2C,Niemcy,
4641,Wiktoria Małek,B2C,Polska,Zachodniopomorskie
4642,Ignacy Smolarek,B2C,Polska,Łódzkie
4643,Kacper Dudziński,B2C,Polska,Śląskie
4644,Nela Olszewska,B2C,Polska,Podkarpackie
4645,Franciszek Kozłowski,B2C,Polska,Podlaskie
4646,Dawid Czarnecki,B2C,Polska,Warmińsko-mazurskie
4647,Martin Richter,B2C,Niemcy,
4648,Jakub Bogucki,B2C,Polska,Lubelskie
4649,Peter Schwarz,B2C,Niemcy,
4650,Thomas Braun,B2C,Niemcy,
4651,Maria Gajda,B2C,Polska,Mazowieckie
4652,Daniel Baran,B2C,Polska,Kujawsko-pomorskie
4653,Zlata Krawczyk,B2C,Polska,Małopolskie
4654,Miłosz Domański,B2C,Polska,Śląskie
4655,Izabela Szwed,B2C,Polska,Mazowieckie
4656,Mária Horváth,B2C,Słowacja,
4657,Lea Jaros,B2C,Polska,Śląskie
4658,Leon Kowalski,B2C,Polska,Mazowieckie
4659,Wiktoria Sobczak,B2C,Polska,Mazowieckie
4660,Wanda Gołębiowska,B2C,Polska,Mazowieckie
4661,Antoni Kalinowski,B2C,Polska,Warmińsko-mazurskie
4662,Eva Hudák,B2C,Słowacja,
4663,Maria Nowicka,B2C,Polska,Zachodniopomorskie
4664,Mia Płonka,B2C,Polska,Świętokrzyskie
4665,Ján Tóth,B2C,Słowacja,
4666,Laura Jakubczyk,B2C,Polska,Warmińsko-mazurskie
4667,Zuzanna Laskowska,B2C,Polska,Wielkopolskie
4668,Ignacy Kostrzewa,B2C,Polska,Podlaskie
4669,Miłosz Kosowski,B2C,Polska,Dolnośląskie
4670,Marcelina Majewska,B2C,Polska,Śląskie
4671,Alicja Cybulska,B2C,Polska,Lubelskie
4672,Tomáš Molnár,B2C,Słowacja,
4673,Aleksander Zieliński,B2C,Polska,Małopolskie
4674,Sebastian Olszak,B2C,Polska,Małopolskie
4675,Gabriel Stankiewicz,B2C,Polska,Pomorskie
4676,Zofia Szyszka,B2C,Polska,Podlaskie
4677,Kornelia Grabowska,B2C,Polska,Małopolskie
4678,David Dvořák,B2C,Czechy,
4679,Maria Krawczyk,B2C,Polska,Małopolskie
4680,Katharina Zimmermann,B2C,Niemcy,
4681,Albert Bednarz,B2C,Polska,Małopolskie
4682,Szymon Szczepanik,B2C,Polska,Świętokrzyskie
4683,Kornelia Pisarek,B2C,Polska,Łódzkie
4684,Petr Jelínek,B2C,Czechy,
4685,Antoni Woźniak,B2C,Polska,Śląskie
4686,Nela Pełka,B2C,Polska,Mazowieckie
4687,Ján Baláž,B2C,Słowacja,
4688,Wiktor Werner,B2C,Polska,Zachodniopomorskie
4689,Oskar Marciniak,B2C,Polska,Małopolskie
4690,Pola Górska,B2C,Polska,Opolskie
4691,Piotr Semeniuk,B2C,Polska,Pomorskie
4692,David Novotný,B2C,Czechy,
4693,Alicja Urban,B2C,Polska,Wielkopolskie
4694,Klaus Bauer,B2C,Niemcy,
4695,Felix Krüger,B2C,Niemcy,
4696,Antoni Gruszka,B2C,Polska,Mazowieckie
4697,Stanisław Malinowski,B2C,Polska,Mazowieckie
4698,Tereza Černý,B2C,Czechy,
4699,Tereza Pospíšil,B2C,Czechy,
4700,Iga Michalska,B2C,Polska,Śląskie
4701,Stefan Hofmann,B2C,Niemcy,
4702,Blanka Zięba,B2C,Polska,Mazowieckie
4703,Lena Neumann,B2C,Niemcy,
4704,Antoni Żak,B2C,Polska,Lubuskie
4705,Tymon Kubica,B2C,Polska,Mazowieckie
4706,Julia Szewczyk,B2C,Polska,Warmińsko-mazurskie
4707,Liliana Malicka,B2C,Polska,Śląskie
4708,Karol Waszkiewicz,B2C,Polska,Mazowieckie
4709,Antoni Wojtkowiak,B2C,Polska,Zachodniopomorskie
4710,Zuzanna Paluch,B2C,Polska,Pomorskie
4711,Martina Nagy,B2C,Słowacja,
4712,Amelia Głowacka,B2C,Polska,Podkarpackie
4713,Katharina Krüger,B2C,Niemcy,
4714,Ignacy Lipka,B2C,Polska,Podlaskie
4715,Lucie Svoboda,B2C,Czechy,
4716,Tymon Kaczmarek,B2C,Polska,Śląskie
4717,Mikołaj Grzesik,B2C,Polska,Świętokrzyskie
4718,Pola Niedzielska,B2C,Polska,Wielkopolskie
4719,Daniel Warzecha,B2C,Polska,Wielkopolskie
4720,Florian Kuś,B2C,Polska,Podlaskie
4721,Emilia Kurek,B2C,Polska,Małopolskie
4722,Wolfgang Hoffmann,B2C,Niemcy,
4723,Pola Baranowska,B2C,Polska,Mazowieckie
4724,Hans Wolf,B2C,Niemcy,
4725,Matylda Kaszuba,B2C,Polska,Świętokrzyskie
4726,Maximilian Schulz,B2C,Niemcy,
4727,Milan Zdunek,B2C,Polska,Zachodniopomorskie
4728,Blanka Jakubczyk,B2C,Polska,Świętokrzyskie
4729,Antoni Kuźma,B2C,Polska,Śląskie
4730,Remigiusz Cichocki,B2C,Polska,Pomorskie
4731,Tymon Rudnik,B2C,Polska,Lubuskie
4732,Amelia Pawłowska,B2C,Polska,Śląskie
4733,Jagoda Piotrowska,B2C,Polska,Warmińsko-mazurskie
4734,Tomáš Novák,B2C,Słowacja,
4735,Wojciech Górski,B2C,Polska,Wielkopolskie
4736,Wiktor Grzyb,B2C,Polska,Wielkopolskie
4737,Blanka Kasprzak,B2C,Polska,Pomorskie
4738,Zofia Staniszewska,B2C,Polska,Wielkopolskie
4739,Mária Szabó,B2C,Słowacja,
4740,Anna Szymańska,B2C,Polska,Wielkopolskie
4741,Alex Małek,B2C,Polska,Mazowieckie
4742,Wiktor Pietrzak,B2C,Polska,Wielkopolskie
4743,Zoja Czajkowska,B2C,Polska,Warmińsko-mazurskie
4744,Ada Skalska,B2C,Polska,Lubuskie
4745,Jeremi Białek,B2C,Polska,Zachodniopomorskie
4746,Igor Sawicki,B2C,Polska,Wielkopolskie
4747,Lena Żurawska,B2C,Polska,Śląskie
4748,Peter Neumann,B2C,Niemcy,
4749,Anna Koch,B2C,Niemcy,
4750,Nikodem Włodarczyk,B2C,Polska,Śląskie
4751,Dominika Kowalczyk,B2C,Polska,Pomorskie
4752,Antoni Zalewski,B2C,Polska,Mazowieckie
4753,Hana Král,B2C,Czechy,
4754,Kornelia Cygan,B2C,Polska,Śląskie
4755,Karol Sikora,B2C,Polska,Podlaskie
4756,Kaja Stankiewicz,B2C,Polska,Mazowieckie
4757,Anna Wesołowska,B2C,Polska,Kujawsko-pomorskie
4758,Claudia Richter,B2C,Niemcy,
4759,Emilia Żak,B2C,Polska,Małopolskie
4760,Monika Hoffmann,B2C,Niemcy,
4761,Sabine Hartmann,B2C,Niemcy,
4762,Wojciech Adamiak,B2C,Polska,Mazowieckie
4763,Maciej Kłos,B2C,Polska,Pomorskie
4764,Stanisław Buczek,B2C,Polska,Śląskie
4765,Ignacy Radomski,B2C,Polska,Śląskie
4766,Franciszek Olczyk,B2C,Polska,Pomorskie
4767,Peter Hartmann,B2C,Niemcy,
4768,Michael Klein,B2C,Niemcy,
4769,Kornelia Zając,B2C,Polska,Świętokrzyskie
4770,Miłosz Czarnecki,B2C,Polska,Wielkopolskie
4771,Ariana Krawczyk,B2C,Polska,Warmińsko-mazurskie
4772,Tymoteusz Kowalski,B2C,Polska,Warmińsko-mazurskie
4773,Thomas Hartmann,B2C,Niemcy,
4774,Julian Kasperek,B2C,Polska,Wielkopolskie
4775,Maciej Dąbrowski,B2C,Polska,Lubelskie
4776,Maria Fischer,B2C,Niemcy,
4777,Dawid Stachura,B2C,Polska,Mazowieckie
4778,Leo Zieliński,B2C,Polska,Opolskie
4779,Martin Krüger,B2C,Niemcy,
4780,Nela Wysocka,B2C,Polska,Pomorskie
4781,Nikodem Karolak,B2C,Polska,Małopolskie
4782,Julia Walczak,B2C,Polska,Wielkopolskie
4783,Wojciech Mróz,B2C,Polska,Mazowieckie
4784,Anna Král,B2C,Czechy,
4785,Maximilian Schwarz,B2C,Niemcy,
4786,Leyla Krzemińska,B2C,Polska,Śląskie
4787,Lena Hofmann,B2C,Niemcy,
4788,Jana Tóth,B2C,Słowacja,
4789,Antonina Łapińska,B2C,Polska,Śląskie
4790,Zuzanna Przybylska,B2C,Polska,Mazowieckie
4791,Alicja Krzemińska,B2C,Polska,Kujawsko-pomorskie
4792,Milan Jezierski,B2C,Polska,Mazowieckie
4793,Tymoteusz Kruk,B2C,Polska,Świętokrzyskie
4794,Maksymilian Jankowiak,B2C,Polska,Opolskie
4795,Norbert Jagiełło,B2C,Polska,Łódzkie
4796,Bartosz Krzyżanowski,B2C,Polska,Mazowieckie
4797,Gabriela Pawłowska,B2C,Polska,Pomorskie
4798,Zofia Górka,B2C,Polska,Mazowieckie
4799,David Horák,B2C,Czechy,
4800,Sophie Krüger,B2C,Niemcy,
4801,Laura Sokół,B2C,Polska,Łódzkie
4802,Felicja Górecka,B2C,Polska,Małopolskie
4803,Mia Nowicka,B2C,Polska,Zachodniopomorskie
4804,Christine Hoffmann,B2C,Niemcy,
4805,Maria Hofmann,B2C,Niemcy,
4806,Franciszek Ślęzak,B2C,Polska,Małopolskie
4807,Tymoteusz Domański,B2C,Polska,Pomorskie
4808,Helena Wróbel,B2C,Polska,Mazowieckie
4809,Sabine Neumann,B2C,Niemcy,
4810,Petr Svoboda,B2C,Czechy,
4811,Tereza Novák,B2C,Czechy,
4812,Filip Matuszewski,B2C,Polska,Śląskie
4813,Julia Szatkowska,B2C,Polska,Warmińsko-mazurskie
4814,Jan Veselý,B2C,Czechy,
4815,Sebastian Buczyński,B2C,Polska,Świętokrzyskie
4816,Anastazja Wysocka,B2C,Polska,Zachodniopomorskie
4817,Alan Kozłowski,B2C,Polska,Śląskie
4818,Maja Wolska,B2C,Polska,Wielkopolskie
4819,Andreas Klein,B2C,Niemcy,
4820,Kacper Rzepka,B2C,Polska,Kujawsko-pomorskie
4821,Klara Kowalska,B2C,Polska,Mazowieckie
4822,Hanna Sołtys,B2C,Polska,Kujawsko-pomorskie
4823,Leon Morawski,B2C,Polska,Mazowieckie
4824,Marek Horváth,B2C,Słowacja,
4825,Antoni Wójtowicz,B2C,Polska,Pomorskie
4826,Gabriela Zielińska,B2C,Polska,Śląskie
4827,Zofia Sawicka,B2C,Polska,Wielkopolskie
4828,Wincenty Lach,B2C,Polska,Małopolskie
4829,Leo Krzemiński,B2C,Polska,Zachodniopomorskie
4830,Theo Szczygieł,B2C,Polska,Podlaskie
4831,Anna Dvořák,B2C,Czechy,
4832,Kornelia Wołoszyn,B2C,Polska,Świętokrzyskie
4833,Wiktor Zając,B2C,Polska,Wielkopolskie
4834,Iga Werner,B2C,Polska,Opolskie
4835,Szymon Kaźmierski,B2C,Polska,Śląskie
4836,Helena Salamon,B2C,Polska,Śląskie
4837,Ignacy Bogusz,B2C,Polska,Zachodniopomorskie
4838,Dawid Wróblewski,B2C,Polska,Dolnośląskie
4839,Monika Molnár,B2C,Słowacja,
4840,Kateřina Marek,B2C,Czechy,
4841,Bruno Musiał,B2C,Polska,Małopolskie
4842,Aleksander Szuba,B2C,Polska,Śląskie
4843,Stefania Roszkowska,B2C,Polska,Lubelskie
4844,Helena Kasprzak,B2C,Polska,Łódzkie
4845,Petr Pospíšil,B2C,Czechy,
4846,Jakub Kaczmarczyk,B2C,Polska,Kujawsko-pomorskie
4847,Julian Kowalik,B2C,Polska,Mazowieckie
4848,Mikołaj Kaczmarek,B2C,Polska,Małopolskie
4849,Dávid Horváth,B2C,Słowacja,
4850,Laura Jankowska,B2C,Polska,Małopolskie
4851,Leon Marczak,B2C,Polska,Mazowieckie
4852,Nataniel Kawecki,B2C,Polska,Mazowieckie
4853,Szymon Olczak,B2C,Polska,Mazowieckie
4854,Oliwia Schmidt,B2C,Polska,Małopolskie
4855,Gabriela Adamczyk,B2C,Polska,Lubelskie
4856,Amelia Frąckowiak,B2C,Polska,Małopolskie
4857,Jan Czyżewski,B2C,Polska,Małopolskie
4858,Lena Bauer,B2C,Niemcy,
4859,Wojciech Kos,B2C,Polska,Małopolskie
4860,Mikołaj Kołodziej,B2C,Polska,Dolnośląskie
4861,Julia Hoffmann,B2C,Niemcy,
4862,Julia Kraszewska,B2C,Polska,Kujawsko-pomorskie
4863,Liwia Marek,B2C,Polska,Zachodniopomorskie
4864,Hana Černý,B2C,Czechy,
4865,Paweł Rak,B2C,Polska,Zachodniopomorskie
4866,Martin Kováč,B2C,Słowacja,
4867,Emilia Szulc,B2C,Polska,Wielkopolskie
4868,Kajetan Czarnecki,B2C,Polska,Pomorskie
4869,Jana Lukáč,B2C,Słowacja,
4870,Tereza Horák,B2C,Czechy,
4871,Lea Witczak,B2C,Polska,Małopolskie
4872,Liam Musiał,B2C,Polska,Łódzkie
4873,Rita Baranowska,B2C,Polska,Małopolskie
4874,Monika Zimmermann,B2C,Niemcy,
4875,Antoni Zimny,B2C,Polska,Pomorskie
4876,Marie Horák,B2C,Czechy,
4877,Ignacy Łuczak,B2C,Polska,Pomorskie
4878,Daria Sobczak,B2C,Polska,Świętokrzyskie
4879,Hana Marek,B2C,Czechy,
4880,Alan Zieliński,B2C,Polska,Pomorskie
4881,Aleksander Pełka,B2C,Polska,Opolskie
4882,Antoni Dudek,B2C,Polska,Podkarpackie
4883,Wanda Kwiatkowska,B2C,Polska,Śląskie
4884,Alex Nowak,B2C,Polska,Małopolskie
4885,Elena Sieradzka,B2C,Polska,Śląskie
4886,Hanna Skiba,B2C,Polska,Wielkopolskie
4887,Adam Zarzycki,B2C,Polska,Mazowieckie
4888,Florentyna Brzozowska,B2C,Polska,Łódzkie
4889,Emilia Mańka,B2C,Polska,Małopolskie
4890,Tomáš Novák,B2C,Czechy,
4891,Aleks Kusiak,B2C,Polska,Mazowieckie
4892,Zofia Kwiatkowska,B2C,Polska,Małopolskie
4893,Mariia Kokot,B2C,Polska,Mazowieckie
4894,Miłosz Kędziora,B2C,Polska,Lubuskie
4895,Zygmunt Sroka,B2C,Polska,Lubuskie
4896,Petra Schulz,B2C,Niemcy,
4897,Łucja Szczurek,B2C,Polska,Mazowieckie
4898,Maja Mazurek,B2C,Polska,Podlaskie
4899,Wiktoria Korczak,B2C,Polska,Opolskie
4900,Milena Jabłońska,B2C,Polska,Łódzkie
4901,Pola Kawka,B2C,Polska,Warmińsko-mazurskie
4902,Tadeusz Kacprzak,B2C,Polska,Wielkopolskie
4903,Matylda Król,B2C,Polska,Wielkopolskie
4904,Ursula Meyer,B2C,Niemcy,
4905,Miłosz Sobolewski,B2C,Polska,Kujawsko-pomorskie
4906,Marcel Wesołowski,B2C,Polska,Mazowieckie
4907,Stanisław Jóźwiak,B2C,Polska,Wielkopolskie
4908,Wanda Rutkowska,B2C,Polska,Lubelskie
4909,Jakub Král,B2C,Czechy,
4910,Martin Veselý,B2C,Czechy,
4911,Oskar Kot,B2C,Polska,Dolnośląskie
4912,Ursula Schröder,B2C,Niemcy,
4913,Aniela Piotrowska,B2C,Polska,Małopolskie
4914,Marie Marek,B2C,Czechy,
4915,Kinga Głąb,B2C,Polska,Małopolskie
4916,Pola Pietras,B2C,Polska,Wielkopolskie
4917,Barbara Gwóźdź,B2C,Polska,Zachodniopomorskie
4918,Julia Zwolińska,B2C,Polska,Pomorskie
4919,Nikodem Waszkiewicz,B2C,Polska,Łódzkie
4920,Mikołaj Grzywacz,B2C,Polska,Wielkopolskie
4921,Marie Procházka,B2C,Czechy,
4922,Kacper Stańczyk,B2C,Polska,Mazowieckie
4923,Claudia Koch,B2C,Niemcy,
4924,Emilia Bielecka,B2C,Polska,Opolskie
4925,Nikodem Jędrzejczyk,B2C,Polska,Śląskie
4926,Emilia Tokarska,B2C,Polska,Opolskie
4927,Jan Grzegorczyk,B2C,Polska,Śląskie
4928,Lukas Becker,B2C,Niemcy,
4929,Michalina Martyniuk,B2C,Polska,Opolskie
4930,Klaus Hartmann,B2C,Niemcy,
4931,Kateřina Pokorný,B2C,Czechy,
4932,Kalina Rosińska,B2C,Polska,Lubuskie
4933,Aleksander Michalik,B2C,Polska,Dolnośląskie
4934,Jakub Kučera,B2C,Czechy,
4935,Michael Hofmann,B2C,Niemcy,
4936,Marcel Liszka,B2C,Polska,Pomorskie
4937,Jan Grzegorczyk,B2C,Polska,Pomorskie
4938,Mia Dębowska,B2C,Polska,Mazowieckie
4939,Zofia Wieczorek,B2C,Polska,Mazowieckie
4940,Jan Wójcik,B2C,Polska,Podkarpackie
4941,Peter Neumann,B2C,Niemcy,
4942,Frank Hoffmann,B2C,Niemcy,
4943,Oliwia Boiko,B2C,Polska,Wielkopolskie
4944,Marie Novotný,B2C,Czechy,
4945,Wojciech Kuźma,B2C,Polska,Pomorskie
4946,Zofia Jurkowska,B2C,Polska,Podkarpackie
4947,Julia Bednarz,B2C,Polska,Mazowieckie
4948,Kira Szczepańska,B2C,Polska,Łódzkie
4949,Zofia Stasiak,B2C,Polska,Podlaskie
4950,Frank Schmidt,B2C,Niemcy,
4951,Zofia Zielińska,B2C,Polska,Mazowieckie
4952,Gabriela Musiał,B2C,Polska,Kujawsko-pomorskie
4953,Martyna Augustyniak,B2C,Polska,Małopolskie
4954,Jana Svoboda,B2C,Czechy,
4955,Patryk Krupa,B2C,Polska,Mazowieckie
4956,Claudia Fischer,B2C,Niemcy,
4957,Łucja Jarząbek,B2C,Polska,Mazowieckie
4958,Wiktoria Nowak,B2C,Polska,Świętokrzyskie
4959,Alicja Figura,B2C,Polska,Podlaskie
4960,Lukas Schneider,B2C,Niemcy,
4961,Gabriel Lewandowski,B2C,Polska,Warmińsko-mazurskie
4962,Karolina Żurek,B2C,Polska,Śląskie
4963,Liliana Bondarenko,B2C,Polska,Mazowieckie
4964,Lucie Kučera,B2C,Czechy,
4965,Wanda Cichoń,B2C,Polska,Śląskie
4966,Alisa Śliwińska,B2C,Polska,Łódzkie
4967,Witold Grzesiak,B2C,Polska,Małopolskie
4968,Laura Majewska,B2C,Polska,Opolskie
4969,Antoni Twardowski,B2C,Polska,Śląskie
4970,Emma Schmidt,B2C,Niemcy,
4971,Pola Adamczyk,B2C,Polska,Łódzkie
4972,Ursula Wagner,B2C,Niemcy,
4973,Martin Wagner,B2C,Niemcy,
4974,Emma Hofmann,B2C,Niemcy,
4975,Julia Nowakowska,B2C,Polska,Śląskie
4976,Sophie Schäfer,B2C,Niemcy,
4977,Leon Dolata,B2C,Polska,Dolnośląskie
4978,Demian Piotrowski,B2C,Polska,Kujawsko-pomorskie
4979,Oskar Skowroński,B2C,Polska,Podlaskie
4980,Marika Kubicka,B2C,Polska,Kujawsko-pomorskie
4981,Antoni Szczepaniak,B2C,Polska,Mazowieckie
4982,Wiktor Rutkowski,B2C,Polska,Małopolskie
4983,Nikodem Krzyżanowski,B2C,Polska,Śląskie
4984,Lukas Hartmann,B2C,Niemcy,
4985,Lena Koch,B2C,Niemcy,
4986,David Novák,B2C,Czechy,
4987,Emilia Górska,B2C,Polska,Śląskie
4988,Ursula Becker,B2C,Niemcy,
4989,Ignacy Ziółkowski,B2C,Polska,Wielkopolskie
4990,Barbara Jankowska,B2C,Polska,Mazowieckie
4991,Julia Richter,B2C,Niemcy,
4992,Kajetan Zawistowski,B2C,Polska,Mazowieckie
4993,Natan Misztal,B2C,Polska,Dolnośląskie
4994,Jan Krajewski,B2C,Polska,Małopolskie
4995,Miłosz Kruszewski,B2C,Polska,Opolskie
4996,Jagna Kurek,B2C,Polska,Mazowieckie
4997,Emma Nowak,B2C,Polska,Śląskie
4998,Antoni Śliwa,B2C,Polska,Mazowieckie
4999,Antonina Maj,B2C,Polska,Pomorskie
5000,Anna Král,B2C,Czechy,
5001,Szymon Pawlak,B2C,Polska,Mazowieckie
5002,Nela Góra,B2C,Polska,Podlaskie
5003,Antoni Mierzwa,B2C,Polska,Mazowieckie
5004,Marcel Ziółkowski,B2C,Polska,Śląskie
5005,Jana Procházka,B2C,Czechy,
5006,Zuzana Novák,B2C,Słowacja,
5007,Adrianna Zielińska,B2C,Polska,Mazowieckie
5008,Klara Banasiak,B2C,Polska,Dolnośląskie
5009,Leon Wolak,B2C,Polska,Mazowieckie
5010,Anna Mazurek,B2C,Polska,Dolnośląskie
5011,Oliwia Górniak,B2C,Polska,Mazowieckie
5012,Łucja Martyniuk,B2C,Polska,Podkarpackie
5013,Nel Twardowska,B2C,Polska,Pomorskie
5014,Aurora Juszczak,B2C,Polska,Kujawsko-pomorskie
5015,Jan Novotný,B2C,Czechy,
5016,Tomáš Lukáč,B2C,Słowacja,
5017,Gabriel Mańkowski,B2C,Polska,Świętokrzyskie
5018,Sabine Müller,B2C,Niemcy,
5019,Laura Michałowska,B2C,Polska,Mazowieckie
5020,Peter Braun,B2C,Niemcy,
5021,Samuel Górski,B2C,Polska,Mazowieckie
5022,Felix Klein,B2C,Niemcy,
5023,Julia Schäfer,B2C,Niemcy,
5024,Małgorzata Augustyniak,B2C,Polska,Wielkopolskie
5025,Aleksander Świątek,B2C,Polska,Wielkopolskie
5026,Bartosz Koprowski,B2C,Polska,Łódzkie
5027,Alan Kowalik,B2C,Polska,Wielkopolskie
5028,Petr Veselý,B2C,Czechy,
5029,Piotr Lipiński,B2C,Polska,Podkarpackie
5030,Jaśmina Gutowska,B2C,Polska,Małopolskie
5031,Apolonia Sadowska,B2C,Polska,Lubelskie
5032,Bruno Klimek,B2C,Polska,Zachodniopomorskie
5033,Idalia Wesołowska,B2C,Polska,Mazowieckie
5034,Franciszek Kowalski,B2C,Polska,Lubuskie
5035,Laura Kulesza,B2C,Polska,Małopolskie
5036,Kacper Kamiński,B2C,Polska,Podlaskie
5037,Maria Koch,B2C,Niemcy,
5038,Marek Flis,B2C,Polska,Kujawsko-pomorskie
5039,Nikodem Markiewicz,B2C,Polska,Śląskie
5040,Zoja Nowak,B2C,Polska,Mazowieckie
5041,Emma Müller,B2C,Niemcy,
5042,Pavel Svoboda,B2C,Czechy,
5043,Julia Ziółkowska,B2C,Polska,Wielkopolskie
5044,Wojciech Nowicki,B2C,Polska,Mazowieckie
5045,Maja Garbacz,B2C,Polska,Mazowieckie
5046,Gabriel Szymański,B2C,Polska,Lubelskie
5047,Kornelia Szatkowska,B2C,Polska,Zachodniopomorskie
5048,Tereza Němec,B2C,Czechy,
5049,Martyna Serafin,B2C,Polska,Pomorskie
5050,Gabriela Baran,B2C,Polska,Małopolskie
5051,Emma Drabik,B2C,Polska,Podkarpackie
5052,Dominik Włodarczyk,B2C,Polska,Podkarpackie
5053,Franciszek Stefański,B2C,Polska,Podkarpackie
